fecha,caudal
2025-01-29 00:29:00.032508,312.0
2025-01-29 00:30:00.133721,212.0
2025-01-29 00:31:00.195324,316.0
2025-01-29 00:32:00.049137,208.0
2025-01-29 00:33:00.137726,212.0
2025-01-29 00:34:00.076202,320.0
2025-01-29 00:35:00.130984,220.0
2025-01-29 00:36:00.121955,312.0
2025-01-29 00:37:00.079858,216.0
2025-01-29 00:38:00.034543,212.0
2025-01-29 00:39:00.027793,204.0
2025-01-29 00:40:00.110623,212.0
2025-01-29 00:41:00.100991,212.0
2025-01-29 00:42:00.016380,212.0
2025-01-29 00:43:00.040449,212.0
2025-01-29 00:44:00.008407,208.0
2025-01-29 00:45:00.148347,208.0
2025-01-29 00:46:00.142616,208.0
2025-01-29 00:47:00.159451,212.0
2025-01-29 00:48:00.118336,204.0
2025-01-29 00:49:00.103917,212.0
2025-01-29 00:50:00.032851,212.0
2025-01-29 00:51:00.079807,212.0
2025-01-29 00:52:00.083148,212.0
2025-01-29 00:53:00.110832,208.0
2025-01-29 00:54:00.059923,212.0
2025-01-29 00:55:00.014695,204.0
2025-01-29 00:56:00.070813,212.0
2025-01-29 00:57:00.160405,316.0
2025-01-29 00:58:00.066835,208.0
2025-01-29 00:59:00.145517,212.0
2025-01-29 01:00:00.122571,320.0
2025-01-29 01:01:00.025382,212.0
2025-01-29 01:02:00.069537,312.0
2025-01-29 01:03:00.144619,212.0
2025-01-29 01:04:00.153589,212.0
2025-01-29 01:05:00.039302,320.0
2025-01-29 01:06:00.017098,212.0
2025-01-29 01:07:00.141990,212.0
2025-01-29 01:08:00.030258,312.0
2025-01-29 01:09:00.172237,212.0
2025-01-29 01:10:00.038438,212.0
2025-01-29 01:11:00.164933,312.0
2025-01-29 01:12:00.066376,212.0
2025-01-29 01:13:00.124981,212.0
2025-01-29 01:14:00.096780,320.0
2025-01-29 01:15:00.123911,208.0
2025-01-29 01:16:00.017057,316.0
2025-01-29 01:17:00.102063,212.0
2025-01-29 01:18:00.037999,208.0
2025-01-29 01:19:00.102736,212.0
2025-01-29 01:20:00.158512,320.0
2025-01-29 01:21:00.059890,212.0
2025-01-29 01:22:00.162642,204.0
2025-01-29 01:23:00.037683,320.0
2025-01-29 01:24:00.022317,204.0
2025-01-29 01:25:00.139698,212.0
2025-01-29 01:26:00.093921,320.0
2025-01-29 01:27:00.162253,212.0
2025-01-29 01:28:00.055656,216.0
2025-01-29 01:29:00.038249,316.0
2025-01-29 01:30:00.066585,216.0
2025-01-29 01:31:00.050423,204.0
2025-01-29 01:32:00.103738,316.0
2025-01-29 01:33:00.146681,212.0
2025-01-29 01:34:00.140436,216.0
2025-01-29 01:35:00.075106,212.0
2025-01-29 01:36:00.032324,312.0
2025-01-29 01:37:00.040522,212.0
2025-01-29 01:38:00.052045,212.0
2025-01-29 01:39:00.046237,212.0
2025-01-29 01:40:00.170268,312.0
2025-01-29 01:41:00.019606,216.0
2025-01-29 01:42:00.133735,208.0
2025-01-29 01:43:00.048719,208.0
2025-01-29 01:44:00.084033,212.0
2025-01-29 01:45:00.058830,320.0
2025-01-29 01:46:00.199997,212.0
2025-01-29 01:47:00.141491,212.0
2025-01-29 01:48:00.093619,212.0
2025-01-29 01:49:00.089626,312.0
2025-01-29 01:50:00.090999,212.0
2025-01-29 01:51:00.104350,212.0
2025-01-29 01:52:00.094939,208.0
2025-01-29 01:53:00.172010,208.0
2025-01-29 01:54:00.157422,312.0
2025-01-29 01:55:00.254104,216.0
2025-01-29 01:56:00.082218,212.0
2025-01-29 01:57:00.182319,212.0
2025-01-29 01:58:00.011567,212.0
2025-01-29 01:59:00.146966,312.0
2025-01-29 02:00:00.058985,212.0
2025-01-29 02:01:00.177495,204.0
2025-01-29 02:02:00.203619,220.0
2025-01-29 02:03:00.150272,312.0
2025-01-29 02:04:00.044065,212.0
2025-01-29 02:05:00.066684,204.0
2025-01-29 02:06:00.023489,212.0
2025-01-29 02:07:00.035366,212.0
2025-01-29 02:08:00.176588,312.0
2025-01-29 02:09:00.065541,212.0
2025-01-29 02:10:00.097533,212.0
2025-01-29 02:11:00.025480,208.0
2025-01-29 02:12:00.016196,316.0
2025-01-29 02:13:00.097467,216.0
2025-01-29 02:14:00.060063,212.0
2025-01-29 02:15:00.065173,212.0
2025-01-29 02:16:00.164925,212.0
2025-01-29 02:17:00.058685,312.0
2025-01-29 02:18:00.141597,204.0
2025-01-29 02:19:00.034543,212.0
2025-01-29 02:20:00.077112,212.0
2025-01-29 02:21:00.192622,312.0
2025-01-29 02:22:00.118201,212.0
2025-01-29 02:23:00.025425,212.0
2025-01-29 02:24:00.080384,212.0
2025-01-29 02:25:00.111892,208.0
2025-01-29 02:26:00.036153,316.0
2025-01-29 02:27:00.017297,204.0
2025-01-29 02:28:00.164163,212.0
2025-01-29 02:29:00.017806,312.0
2025-01-29 02:30:00.111511,220.0
2025-01-29 02:31:00.151003,204.0
2025-01-29 02:32:00.031271,320.0
2025-01-29 02:33:00.175065,212.0
2025-01-29 02:34:00.086864,208.0
2025-01-29 02:35:00.143748,316.0
2025-01-29 02:36:00.100115,212.0
2025-01-29 02:37:00.063073,208.0
2025-01-29 02:38:00.072457,320.0
2025-01-29 02:39:00.065723,212.0
2025-01-29 02:40:00.103168,316.0
2025-01-29 02:41:00.151707,208.0
2025-01-29 02:42:00.085330,212.0
2025-01-29 02:43:00.157046,316.0
2025-01-29 02:44:00.099855,208.0
2025-01-29 02:45:00.129440,316.0
2025-01-29 02:46:00.093157,216.0
2025-01-29 02:47:00.113829,316.0
2025-01-29 02:48:00.016810,208.0
2025-01-29 02:49:00.023790,212.0
2025-01-29 02:50:00.033931,316.0
2025-01-29 02:51:00.058528,208.0
2025-01-29 02:52:00.106695,316.0
2025-01-29 02:53:00.084698,216.0
2025-01-29 02:54:00.116599,316.0
2025-01-29 02:55:00.133172,208.0
2025-01-29 02:56:00.026593,320.0
2025-01-29 02:57:00.035265,212.0
2025-01-29 02:58:00.096002,212.0
2025-01-29 02:59:00.085598,320.0
2025-01-29 03:00:00.148500,212.0
2025-01-29 03:01:00.032836,312.0
2025-01-29 03:02:00.028271,212.0
2025-01-29 03:03:00.102748,312.0
2025-01-29 03:04:00.021905,212.0
2025-01-29 03:05:00.087457,320.0
2025-01-29 03:06:00.144013,212.0
2025-01-29 03:07:00.026938,320.0
2025-01-29 03:08:00.063944,212.0
2025-01-29 03:09:00.109839,320.0
2025-01-29 03:10:00.024868,312.0
2025-01-29 03:11:00.067572,212.0
2025-01-29 03:12:00.022695,320.0
2025-01-29 03:13:00.058815,212.0
2025-01-29 03:14:00.159131,320.0
2025-01-29 03:15:00.121863,312.0
2025-01-29 03:16:00.184248,220.0
2025-01-29 03:17:00.056658,312.0
2025-01-29 03:18:00.141628,216.0
2025-01-29 03:19:00.122907,316.0
2025-01-29 03:20:00.070806,212.0
2025-01-29 03:21:00.131763,320.0
2025-01-29 03:22:00.200840,312.0
2025-01-29 03:23:00.115470,212.0
2025-01-29 03:24:00.165499,320.0
2025-01-29 03:25:00.077630,212.0
2025-01-29 03:26:00.079963,312.0
2025-01-29 03:27:00.012993,320.0
2025-01-29 03:28:00.152568,212.0
2025-01-29 03:29:00.117460,312.0
2025-01-29 03:30:00.045791,220.0
2025-01-29 03:31:00.071126,312.0
2025-01-29 03:32:00.105993,216.0
2025-01-29 03:33:00.103273,316.0
2025-01-29 03:34:00.120175,212.0
2025-01-29 03:35:00.165933,312.0
2025-01-29 03:36:00.086709,216.0
2025-01-29 03:37:00.137725,316.0
2025-01-29 03:38:00.082531,212.0
2025-01-29 03:39:00.014287,320.0
2025-01-29 03:40:00.137140,208.0
2025-01-29 03:41:00.041294,316.0
2025-01-29 03:42:00.141067,212.0
2025-01-29 05:18:00.188909,56255508.0
2025-01-31 02:37:55.968011,5.8
2025-01-31 02:38:05.811480,0.0
2025-01-31 02:38:07.435543,0.0
2025-01-31 02:38:09.265487,0.0
2025-01-31 02:41:30.604264,5.8
2025-01-31 02:41:52.825640,0.0
2025-01-31 02:53:22.054447,5.8
2025-01-31 02:55:02.442229,5.8
2025-01-31 02:58:54.963671,5.8
2025-01-31 02:59:30.372221,5.8
2025-01-31 03:01:13.720430,5.8
2025-01-31 03:01:25.827460,5.8
2025-01-31 03:02:55.276602,5.8
