fecha,caudal2025-01-24 16:34:59.001016,41967476.0
2025-01-24 16:35:59.001722,300.0
2025-01-24 16:36:59.000135,296.0
2025-01-24 16:37:59.001045,304.0
2025-01-24 16:38:59.001537,404.0
2025-01-24 16:39:59.004263,300.0
2025-01-24 16:40:59.007916,296.0
2025-01-24 16:41:59.007106,300.0
2025-01-24 16:42:59.001224,408.0
2025-01-24 16:43:59.006685,300.0
2025-01-24 16:44:59.003051,300.0
2025-01-24 16:45:59.002021,408.0
2025-01-24 16:46:59.003503,300.0
2025-01-24 16:47:59.005277,304.0
2025-01-24 16:48:59.006725,300.0
2025-01-24 16:49:59.005088,408.0
2025-01-24 16:50:59.007114,292.0
2025-01-24 16:51:59.006615,304.0
2025-01-24 16:52:59.001479,400.0
2025-01-24 16:53:59.009947,304.0
2025-01-24 16:54:59.002572,292.0
2025-01-24 16:55:59.003611,300.0
2025-01-24 16:56:59.003006,404.0
2025-01-24 17:07:00.000166,41977908.0
2025-01-24 17:08:00.000467,404.0
2025-01-24 17:09:00.005608,300.0
2025-01-24 18:01:00.004621,0.0
2025-01-24 18:02:00.007142,300.0
2025-01-24 18:03:00.006975,404.0
2025-01-24 18:04:00.000413,304.0
2025-01-24 18:05:00.002037,304.0
2025-01-24 18:06:00.020261,300.0
2025-01-24 18:18:00.018519,0
2025-01-24 18:19:00.011222,0
2025-01-24 18:20:00.007950,0
2025-01-24 18:21:00.010174,0
2025-01-24 18:22:00.014138,0
2025-01-24 18:23:00.004895,0
2025-01-24 18:24:00.003644,0
2025-01-24 18:25:00.014215,0
2025-01-24 18:26:00.009879,0
2025-01-24 18:27:00.011258,0
2025-01-24 18:28:00.004325,0
2025-01-24 18:29:00.009232,0
2025-01-24 18:30:00.004092,0
2025-01-24 18:31:00.006447,0
2025-01-24 18:32:00.005801,0
2025-01-24 18:33:00.011045,0
2025-01-24 18:34:00.007017,0
2025-01-24 18:35:00.003436,0
2025-01-24 18:36:00.005482,0
2025-01-24 18:37:00.004185,0
2025-01-24 18:38:00.007047,0
2025-01-24 18:39:00.009722,0
2025-01-24 18:40:00.009026,0
2025-01-24 18:41:00.010584,0
2025-01-24 18:42:00.003223,0
2025-01-24 18:43:00.007161,0
2025-01-24 18:44:00.008528,0
2025-01-24 18:45:00.017894,0
2025-01-24 18:46:00.003425,0
2025-01-24 18:47:00.005514,0
2025-01-24 18:48:00.006476,0
2025-01-24 18:49:00.003980,0
2025-01-24 18:50:00.005920,0
2025-01-24 18:51:00.006709,0
2025-01-24 18:52:00.007495,0
2025-01-24 18:53:00.006283,0
2025-01-24 18:54:00.004851,0
2025-01-24 19:34:00.006572,0
2025-01-24 19:35:00.003965,0
2025-01-24 19:36:00.005847,0
2025-01-24 19:37:00.009424,0
2025-01-24 19:38:00.002302,0
2025-01-24 19:39:00.001880,0
2025-01-24 19:40:00.004208,0
2025-01-24 19:41:00.002514,0
2025-01-24 19:59:00.004818,0
2025-01-24 20:00:00.113712,0
2025-01-24 20:01:00.075206,0
2025-01-24 20:02:00.008786,0
2025-01-24 20:03:00.082254,0
2025-01-24 20:04:00.051999,0
2025-01-24 20:05:00.064419,0
2025-01-24 20:06:00.125702,0
2025-01-24 20:07:00.126865,0
2025-01-24 20:08:00.040220,0
2025-01-24 20:09:00.031404,0
2025-01-24 20:10:00.092861,0
2025-01-24 20:11:00.058602,0
2025-01-24 20:12:00.027445,0
2025-01-24 20:13:00.121536,0
2025-01-24 20:14:00.077486,0
2025-01-24 20:15:00.067391,0
2025-01-24 20:16:00.038350,0
2025-01-24 20:17:00.091063,0
2025-01-24 20:18:00.086605,0
2025-01-24 20:19:00.088904,0
2025-01-24 20:20:00.008704,0
2025-01-24 20:21:00.006496,0
2025-01-24 20:22:00.013910,0
2025-01-24 20:23:00.007748,0
2025-01-24 20:24:00.011176,0
2025-01-24 20:25:00.095365,0
2025-01-24 20:26:00.010332,0
2025-01-24 20:27:00.096903,0
2025-01-24 20:40:00.053587,0.0
2025-01-24 20:41:00.087628,1864.0
2025-01-24 20:42:00.032908,1240.0
2025-01-24 20:43:00.085284,1216.0
2025-01-24 20:44:00.085344,1872.0
